2017-01-01	{'traders': {'relevance_to_cluster': 0.32, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.15958880886269255}, 'commodities': {'relevance_to_cluster': 0.29, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.09347018312833176}, 'futures': {'relevance_to_cluster': 0.24, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.0675721707109884}, 'money': {'relevance_to_cluster': 0.19, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.11184250898875352}, 'historically': {'relevance_to_cluster': 0.19, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.20907601619088909}, 'clients': {'relevance_to_cluster': 0.13, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.28458449997453034}, 'estate': {'relevance_to_cluster': 0.12, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.16346581595464088}, 'seasons': {'relevance_to_cluster': 0.11, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.14376902514247625}, 'constructed': {'relevance_to_cluster': 0.11, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.2084875391625578}, 'customers': {'relevance_to_cluster': 0.1, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.15120847807999585}, 'strategies': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.24159042083743673}, 'offered': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.16351562123015678}, 'holdings': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.05093479389142773}, 'types': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.11883370167393634}, 'sharply': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.18416998895974418}, 'going': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.07513033671385731}, 'strategy': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.24159042083743673}, 'economist': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.23344709145177645}, 'produced': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.054983329252935455}, 'says': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.048714094303768635}, 'percentage': {'relevance_to_cluster': 0.09, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.17846097461088697}, 'people': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.1408839264507864}, 'known': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.11294577621769086}, 'foreign': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.1833451831075251}, 'founder': {'relevance_to_cluster': 0.08, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.1601425175907587}, 'data': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.13073429248224105}, 'lot': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.16699618938679123}, 'term': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.23393169932627034}, 'april': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.694915254237288, 'lexicon_score': -0.07996766246701066}, 'service': {'relevance_to_cluster': 0.07, 'tweets_percentage': 1.694915254237288, 'lexicon_score': 0.13607424152998768}, 'controlled': {'relevance_to_cluster': 0.52, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.28661223433970373}, 'party': {'relevance_to_cluster': 0.52, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.1586805009050381}, 'common': {'relevance_to_cluster': 0.47, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.23317560981414107}, 'house': {'relevance_to_cluster': 0.41, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.18514894321139738}, 'dec': {'relevance_to_cluster': 0.28, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.08204857380866488}, 'friday': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.041813195165399115}, 'indications': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.1450653597302212}, 'indicators': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.1450653597302212}, 'workers': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.054993761568492644}, 'slumps': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.35596776478616576}, 'pay': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.15265220640929597}, 'lender': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.2279695537489576}, 'securities': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.05580852174389844}, 'seng': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.048727337772136226}, 'instead': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.0592872836636276}, 'area': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.14495347303623934}, 'deals': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.2087859291994252}, 'views': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.14226093578095622}, 'surprised': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.13644435117816114}, 'fuel': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.04447768885326179}, 'monday': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.1893463596818904}, 'soon': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.13525270868002182}, 'fast': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.2308532513091653}, 'air': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.23472456105648298}, 'settling': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.14464925269543008}, 'names': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.1979339247154891}, 'compared': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.17262224074144075}, 'labor': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': -0.11999406460494837}, 'paying': {'relevance_to_cluster': 0.0, 'tweets_percentage': 5.084745762711865, 'lexicon_score': 0.15265220640929597}}
2017-01-02	{}
2017-01-03	{}
2017-01-04	{'tuesday': {'relevance_to_cluster': 0.18, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.05089704787264034}, 'europe': {'relevance_to_cluster': 0.16, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.06137702216685918}, 'home': {'relevance_to_cluster': 0.15, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.1999684862330544}, 'november': {'relevance_to_cluster': 0.11, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.2505027134104904}, 'european': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.22827766623135487}, 'led': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.23220731497116978}, 'economic': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.2057612104207743}, 'energy': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.03180533170291455}, 'asia': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.030482769373930366}, 'solid': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.257423307868624}, 'conference': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.15925775925026842}, 'equities': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.016783823710782485}, 'maker': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.04203248913837023}, 'chip': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.03311948917040377}, 'slid': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.0698170848333066}, 'france': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.2032376041125572}, 'wsj': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.231010891618884}, 'utilities': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.07320601252866636}, 'australia': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.05282000973160931}, 'light': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.2777369445462681}, 'materials': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.06659340347364717}, 'tech': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.016825770674960664}, 'strengthened': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.34164667771051926}, 'earlier': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.2911757121096322}, 'hang': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.016000743856282067}, 'waiting': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': -0.3314536344177428}, 'final': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.27263741553419324}, 've': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.23774764273105778}, 'government': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.20106419979216245}, 'small': {'relevance_to_cluster': 0.05, 'tweets_percentage': 0.3401360544217687, 'lexicon_score': 0.2348918804148337}}
2017-01-05	{'data': {'relevance_to_cluster': 0.42, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.24779375418480445}, 'makers': {'relevance_to_cluster': 0.22, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.03775832790619714}, 'technology': {'relevance_to_cluster': 0.21, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.17469836262278146}, 'chip': {'relevance_to_cluster': 0.17, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.05235701634271119}, 'announced': {'relevance_to_cluster': 0.16, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.04704490124436446}, 'owner': {'relevance_to_cluster': 0.11, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.05425320969383746}, 'sales': {'relevance_to_cluster': 0.11, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.010413620134466024}, 'far': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.016925994435189752}, 'brands': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.07330101135980485}, 'managing': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.004022318127310553}, 'devices': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.2047907562056625}, 'bets': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.1970442425685968}, 'develop': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.07705625763285234}, 'developing': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.07705625763285234}, 'collectively': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.17311434527704778}, 'technologies': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.17469836262278146}, 'development': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.07705625763285234}, 'beginning': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.055846299004772205}, 'advanced': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.11660362424438912}, 'aging': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.05680709256859709}, 'row': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.20130043482704446}, 'mobile': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.13416708950390527}, 'lots': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.2644123724263023}, 'decisions': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.03795922385517001}, 'materials': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.06659340347364717}, 'calls': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.29845479214927173}, 'manages': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.004022318127310553}, 'stores': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': 0.20222553930395887}, 'lead': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.09519584075444457}, 'equity': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.3861003861003861, 'lexicon_score': -0.03559550142366236}}
2017-01-06	{'data': {'relevance_to_cluster': 0.54, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.1977911278816815}, 'earlier': {'relevance_to_cluster': 0.19, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.222221488089726}, 'brands': {'relevance_to_cluster': 0.15, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.12853262624446735}, 'percentages': {'relevance_to_cluster': 0.12, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.16264433246188886}, 'utilities': {'relevance_to_cluster': 0.11, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.06050122027894737}, 'sales': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.03138957217186027}, 'grow': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.16505389546108756}, 'wsj': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.19048243176803265}, 'december': {'relevance_to_cluster': 0.1, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.14208443151324615}, 'tuesday': {'relevance_to_cluster': 0.09, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.056967696082072215}, 'bets': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.17326035622389693}, 'term': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.187974400123427}, 'broader': {'relevance_to_cluster': 0.08, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.06534802613900932}, 'mobile': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.09889161458011055}, 'decisions': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.03795922385517001}, 'lots': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.21747202850925498}, 'nov': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.03411124660147576}, 'fuel': {'relevance_to_cluster': 0.07, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.253976734153751}, 'power': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.18025601475255804}, 'stores': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.20566804566088406}, 'conference': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.1893163954569987}, 'seeking': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.09672073759563889}, 'lead': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.11728210552897966}, 'marked': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.16392757674032632}, 'single': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.03202973410820496}, 'bulls': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.22784823135127474}, 'receive': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.22314564422250704}, 'purchasing': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.03950511160879213}, 'leading': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': -0.11728210552897966}, 'consensus': {'relevance_to_cluster': 0.06, 'tweets_percentage': 0.8298755186721992, 'lexicon_score': 0.16610482483133754}}
2017-01-07	{}
2017-01-08	{}
2017-01-09	{}
2017-01-10	{}
